,0
210,0.08828897029161452
211,0.08228528499603271
212,0.09438293427228928
213,0.08156329393386841
214,0.1465519219636917
215,0.0977223739027977
216,0.06690652668476105
217,0.14722523093223572
218,0.0884246751666069
219,0.10668963193893433
220,0.1335759162902832
221,0.08171354979276657
222,0.08847123384475708
223,0.066032774746418
224,0.067992202937603
225,0.07914859801530838
226,0.0657864511013031
227,0.09262437373399733
228,0.04174432530999184
229,0.06688549369573593
230,0.04698480293154717
231,0.06054243445396424
232,0.034216102212667465
233,0.04243460297584534
234,0.04788615182042122
235,0.042702142149209976
236,0.05804835632443427
237,0.08443504571914673
238,0.0462166927754879
239,0.04287053272128105
240,0.028702216222882267
241,0.018909929320216186
242,0.03704139217734337
243,0.025126950815320008
244,0.05005811154842377
245,0.025055021047592163
246,0.0408470444381237
247,0.023748323321342468
248,0.04828410968184471
249,0.01845981739461422
250,0.048332128673791885
251,0.039264898747205734
252,0.03230560943484306
253,0.018672525882720947
254,0.024864187464118004
255,0.1200479492545128
256,0.04361584410071373
257,0.03591471165418625
258,0.02506566978991032
259,0.11200204491615297
260,0.05800257250666618
261,0.01375314313918352
262,0.019163414835929867
263,0.10735300183296204
264,0.03173835203051567
265,0.028886228799819943
266,0.04319955408573151
267,0.03022321872413158
268,0.06387078016996384
269,0.03365958854556084
270,0.0155969662591815
271,0.034883078187704086
272,0.02791005186736584
273,0.009447918273508549
274,0.012970566749572754
275,0.014092288911342619
276,0.010339954867959024
277,0.039182495325803764
278,0.012289139442145823
279,0.02206958271563053
280,0.020298643037676808
281,0.010271054692566395
282,0.01232629269361496
283,0.010014313273131849
284,0.016580695286393166
285,0.013627096079289913
286,0.06266514956951141
287,0.013826807029545307
288,0.015499188564717768
289,0.013399387709796429
290,0.015844156965613358
291,0.02511757612228394
292,0.05205141380429268
293,0.0066006812267005435
294,0.010180328972637652
295,0.02439259551465512
296,0.0409349836409092
297,0.011185329407453535
298,0.009252461604773998
299,0.011864467523992063
300,0.0137043884024024
301,0.009596158750355244
302,0.008855056948959827
303,0.08707081526517868
304,0.015612178482115269
305,0.010035804472863674
306,0.003881886834278703
307,0.0028373261447995892
308,0.005745435133576393
309,0.00806706864386797
310,0.01873999647796154
311,0.14224112033843994
312,0.029463110491633405
313,0.0065117874182760715
314,0.01848318986594677
315,0.06193029880523681
316,0.005969583988189697
317,0.0098247854039073
318,0.011608309112489223
319,0.011745012365281582
320,0.01173738855868578
321,0.004553707782179117
322,0.013723180629312992
323,0.01707793027162552
324,0.00825475249439478
325,0.005253795068711042
326,0.010072746314108372
327,0.009891237132251264
328,0.06056339666247367
329,0.006436367984861136
330,0.05748064815998076
331,0.011919430457055569
332,0.0065609333105385295
333,0.03731798008084297
334,0.003675214946269989
335,0.007407532539218664
336,0.007494596298784018
337,0.004382930230349302
338,0.004774264991283418
339,0.0025313387159258127
340,0.027433598414063454
341,0.013507639057934284
342,0.03302901610732078
343,0.009211985394358637
344,0.00412666192278266
345,0.018006311729550358
346,0.02630129456520081
347,0.009059354662895204
348,0.003447803668677807
349,0.005304530728608371
350,0.031658679246902466
351,0.06608255952596664
352,0.003707148833200336
353,0.006158685311675072
354,0.007149814162403345
355,0.0033575817942619324
356,0.006477092858403921
357,0.08691632002592088
358,0.012434394098818302
359,0.005784031469374895
360,0.0072229881770908815
361,0.008415001444518566
362,0.0066136731766164285
363,0.023435823619365692
364,0.06530603766441345
365,0.00849958136677742
366,0.007145913783460856
367,0.004927769303321838
368,0.0035270077642053366
369,0.002657039789482951
370,0.021566664800047874
371,0.0048079690895974645
372,0.106609046459198
373,0.0055288635194301605
374,0.0028411883395165205
375,0.010069713927805424
376,0.0020242591854184857
377,0.0055608325637877
378,0.008998576551675797
379,0.0072092986665666095
380,0.0025431413669139147
381,0.004640429746359587
382,0.022067653015255928
383,0.001946377684362233
384,0.0017911852337419989
385,0.0105624096468091
386,0.002787705278024077
387,0.004205191973596811
388,0.003288855776190757
389,0.0074159265495836735
390,0.00482202833518386
391,0.007340142503380774
392,0.0015507967909798026
393,0.004580247681587935
394,0.002215246902778745
395,0.004862616304308176
396,0.006286274641752243
397,0.002688228152692318
398,0.0024187914095819
399,0.0041174194775521755
400,0.002221158239990473
401,0.002745789708569646
402,0.004897032398730517
403,0.03604790940880776
404,0.00291918870061636
405,0.010933507233858109
406,0.0023484716657549143
407,0.009377807378768921
408,0.004139949567615986
409,0.005459750071167946
410,0.004524102434515953
411,0.001083522685803473
412,0.004526333417743445
413,0.0019463241333141925
414,0.003651532344520092
415,0.001984116854146123
416,0.0014131373027339578
417,0.0020749466493725764
418,0.02333994023501873
419,0.0011641111923381686
420,0.0011060908436775208
421,0.003340528113767505
422,0.0013931874418631196
423,0.0046837166883051395
424,0.002080910140648484
425,0.0025127825792878858
426,0.003652350744232536
427,0.005039667245000601
428,0.002997367409989238
429,0.010514266788959505
430,0.033649034798145294
431,0.002793367020785809
432,0.0028816740959882736
433,0.00694338185712695
434,0.0033062680158764124
435,0.0015508915530517695
436,0.006719730794429779
437,0.12855221331119535
438,0.0024082541931420565
439,0.04829315841197968
440,0.006229918915778399
441,0.02285384386777877
442,0.011250198818743229
443,0.08763185888528824
444,0.006162665318697691
445,0.001731682918034494
446,0.001992246601730585
447,0.004994796589016914
448,0.0019678345415741205
449,0.0012045555049553516
450,0.030388869345188137
451,0.0040822154842317104
452,0.0011954255169257526
453,0.0015164446085691454
454,0.0011853036703541875
455,0.0008928392198868096
456,0.016311105340719226
457,0.007675683591514827
458,0.0490267388522625
459,0.003684849245473743
460,0.01220912765711546
461,0.013939508236944677
462,0.005189024377614261
463,0.0013044174993410707
464,0.004639058839529753
465,0.0011118544498458505
466,0.004949545953422785
467,0.0009104642667807641
468,0.005722859874367714
469,0.0018635251326486468
470,0.002737317234277725
471,0.0013632412301376462
472,0.0180578213185072
473,0.041891857981681824
474,0.0021286183036863804
475,0.0029969431925565004
476,0.003080896800383925
477,0.009123737923800944
478,0.04830320179462433
479,0.002173358341678977
480,0.004446134902536869
481,0.0020365491509437557
482,0.0042631435208022594
483,0.0027008699253201485
484,0.022667480632662773
485,0.004041960462927818
486,0.0018299006624147296
487,0.0021080386359244585
488,0.01199844479560852
489,0.020465821027755737
490,0.007669522892683742
491,0.07132820785045624
492,0.07141140848398209
493,0.0012876816326752305
494,0.004944507963955402
495,0.0026229580398648977
496,0.0013262709835544224
497,0.0012735769851133227
498,0.004252971149981022
499,0.02212023176252842
500,0.0020547248423099518
501,0.0015540289459750054
502,0.0024353452026844025
503,0.0018050418002530926
504,0.0005784507957287133
505,0.0013635432114824653
506,0.004487921949476004
507,0.002782579511404037
508,0.0015884194290265439
509,0.009935543872416021
510,0.002575982827693224
511,0.021329529583454132
512,0.0012282294919714332
513,0.05910591781139374
514,0.00102524075191468
515,0.0055458671413362035
516,0.004836493637412786
517,0.0008788586710579692
518,0.007078791037201881
519,0.0009841523133218286
520,0.0427628755569458
521,0.0020717820152640343
522,0.0006122923805378377
523,0.0011988900369033215
524,0.001151284552179277
525,0.006194703280925751
526,0.0010073465527966619
527,0.052565976977348335
528,0.0024997929576784372
529,0.0021944092586636548
530,0.0020623495802283287
531,0.0009290247689932584
532,0.01053072977811098
533,0.01175730023533106
534,0.002371709095314145
535,0.0013248272007331252
536,0.010715696960687636
537,0.0008831685408949852
538,0.0019461448537185788
539,0.02878664247691632
540,0.0007106487173587084
541,0.002722252393141389
542,0.0008435353520326316
543,0.016468960791826248
544,0.002772751497104764
545,0.0011135555105283856
546,0.0014039439847692847
547,0.006590267177671194
548,0.01001362595707178
549,0.005551816429942846
550,0.001089435419999063
551,0.00204153498634696
552,0.06588074564933777
553,0.002860091393813491
554,0.0011704493081197145
555,0.0015881555154919624
556,0.0010836090659722686
557,0.0009037395357154313
558,0.07216137647628784
559,0.005190839525312185
560,0.0009600978228263557
561,0.0010401190957054496
562,0.07137683779001236
563,0.0021921324077993627
564,0.002079697092995048
565,0.00778736174106598
566,0.011939942836761476
567,0.0010135197080671787
568,0.008729328401386738
569,0.001161739812232554
570,0.005780918058007956
571,0.0010032872669398782
572,0.002647276734933257
573,0.0015429487684741616
574,0.0015426346799358726
575,0.0031398178543895483
576,0.003442168235778809
577,0.0177436675876379
578,0.002022236352786421
579,0.00792049989104271
580,0.016465375199913982
581,0.001784849795512855
582,0.0009473551181145011
583,0.0003326605947222561
584,0.0006132387206889689
585,0.046897828578948975
586,0.0006942846812307835
587,0.0016495933523401618
588,0.0007541870581917465
589,0.00047200918197631836
590,0.06618040055036545
591,0.0007376424036920072
592,0.0005263537168502809
593,0.01880488730967045
594,0.0007710084901191294
595,0.0006776426453143357
596,0.0006349778268486261
597,0.0025607640855014324
598,0.002631932497024536
599,0.0007720746216364205
600,0.00432314770296216
601,0.0016214445931836965
602,0.0013056016759946942
603,0.0060385908000171185
604,0.0037325203884392977
605,0.000873406941536814
606,0.0010109246941283343
607,0.0009000445716083051
608,0.0006262519746087493
609,0.0021491460502147675
610,0.003011106513440609
611,0.012070279568433763
612,0.001311355852521956
613,0.003786318935453892
614,0.0011402597883716226
615,0.0006588891264982523
616,0.0712493360042572
617,0.006924299523234367
618,0.011485888622701168
619,0.0005453223129734397
620,0.0005438494845293462
621,0.002708489308133721
622,0.0006409387569874525
623,0.0017197555862367153
624,0.09745576977729796
625,0.0016877189045771954
626,0.10174661874771118
627,0.0016516997711732984
628,0.018283968791365623
629,0.0006222829106263816
630,0.009864808060228823
631,0.0006441977457143366
632,0.0007139830267988143
633,0.01320863515138626
634,0.012957756407558918
635,0.02648269198834896
636,0.002709690248593688
637,0.001737251877784729
638,0.07028481364250183
639,0.008427683264017105
640,0.014069829136133194
641,0.015889083966612816
642,0.0008365369867533445
643,0.002602496417239309
644,0.015487679280340672
645,0.004222107585519552
646,0.06296319514513016
647,0.003525186097249389
648,0.0007522555533796549
649,0.009476288221776484
650,0.015935143455863002
651,0.2580293118953705
652,0.0005726039526052773
653,0.0008505941368639469
654,0.0007044402882456782
655,0.0004160825628787279
656,0.0003924221091438085
657,0.001186126028187573
658,0.1700526922941208
659,0.0013444051146507265
660,0.0008484593126922848
661,0.002339762868359685
662,0.0021661005448549986
663,0.003008899511769414
664,0.001430902979336679
665,0.0005430157762020826
666,0.0006367544992826879
667,0.0006703052786178888
668,0.0016377792926505208
669,0.0022940486669540405
670,0.0020573600195348267
671,0.0013866947265341878
672,0.0014572996878996491
673,0.0051184850744903105
674,0.004389834590256214
675,0.03267918899655342
676,0.0017639981815591452
677,0.003067393088713289
678,0.002463729586452245
679,0.0011601658770814538
680,0.001141436048783362
681,0.0038413179572671648
682,0.0021804277785122395
683,0.003302903147414327
684,0.0039568813517689705
685,0.0011143741430714726
686,0.003299647709354759
687,0.0071657667867839345
688,0.0025527309626340857
689,0.0036207067314535375
690,0.0006613906007260084
691,0.0014538863906636836
692,0.0011285527143627405
693,0.002535926178097725
694,0.0035329314414411783
695,0.002105007879436016
696,0.0010308095952495933
697,0.10239174216985704
698,0.00048787330160848796
699,0.0007931115687824786
700,0.004001693334430456
701,0.023122591897845268
702,0.04428108409047127
703,0.006785443052649498
704,0.00219757785089314
705,0.04123113676905632
706,0.0010447383392602203
707,0.0006508854567073287
708,0.002529705176129937
709,0.0006407726905308664
710,0.025401907041668892
711,0.0016464050859212875
712,0.0023756891023367643
713,0.0013572489842772484
714,0.000850596756208688
715,0.00237891636788845
716,0.001075655804015696
717,0.0036095099058002242
718,0.009422038681805134
719,0.0017066652653738856
720,0.02623448520898819
721,0.0044195479713380345
722,0.0015201420756056905
723,0.0005540622514672577
724,0.007414061576128006
725,0.0008223515469580889
726,0.0019438251620158555
727,0.012447859160602093
728,0.010844309814274313
729,0.00071380176814273
730,0.0011084532598033547
731,0.0008791326545178889
732,0.0013866584049537778
733,0.0016132132150232792
734,0.0012950858799740672
735,0.0004955456242896616
736,0.0009023610036820172
737,0.0015516789862886071
738,0.0010489627020433543
739,0.04991461709141731
740,0.003684495575726032
741,0.00029747732332907617
742,0.0007831472903490068
743,0.0009434756357222797
744,0.013788208365440369
745,0.00046973224380053596
746,0.002488116035237909
747,0.008861704729497433
748,0.003293677233159542
749,0.0006853122613392768
750,0.0008076275698840617
751,0.001998982159420848
752,0.0011741867056116464
753,0.0008722229977138339
754,0.04829606413841248
755,0.0011029172455891967
756,0.001958556706085801
757,0.00148697046097368
758,0.01414384972304106
759,0.0037091064732521772
760,0.0009230563882738352
761,0.0007795584388077259
762,0.0002707264793571085
763,0.0009509109077043832
764,0.0008138298871926963
765,0.0005758811021223664
766,0.0010172576876357198
767,0.002675914438441396
768,0.001708812196739018
769,0.003653948893770576
770,0.002090680180117488
771,0.0567999929189682
772,0.007015550974756479
773,0.0028765152674168357
774,0.00035792207927443087
775,0.0016559138894081116
776,0.04491421952843666
777,0.0004730169021058828
778,0.0007000332116149366
779,0.00043927316437475383
780,0.0007917697075754402
781,0.00028776723775081336
782,0.00040360342245548964
783,0.003830529050901532
784,0.0002976886171381921
785,0.0019248028984293344
786,0.00039124162867665285
787,0.0007985159754753113
788,0.003167802700772881
789,0.0002754649904090911
790,0.0005841479287482798
791,0.00047472040751017625
792,0.0004731416411232203
793,0.00032519709202460945
794,0.0005909233586862682
795,0.003183446824550629
796,0.0014107469469308849
797,0.0010369083611294627
798,0.00035374207072891295
799,0.0002845351991709322
800,0.0008375112083740532
801,0.0011179024586454034
802,0.0003250048903282732
803,0.02340851165354252
804,0.00039945499156601727
805,0.0006702805985696614
806,0.002107580890879035
807,0.00045176633284427226
808,0.0006686325068585576
809,0.0007618176168762147
810,0.0011910171015188098
811,0.0005965481977909802
812,0.001237046322785318
813,0.0013142459793016315
814,0.0003571407578419893
815,0.00035350455436855555
816,0.043849676847457886
817,0.0002766702964436264
818,0.0005574207752943039
819,0.00028748073964379733
820,0.0015923283062875267
821,0.002140766242519021
822,0.0006468583014793692
823,0.00025179077056236565
824,0.0181810948997736
825,0.0008654888370074332
826,0.0005116141401231289
827,0.0014635570114478467
828,0.0074738417752087125
829,0.0002577251580078155
830,0.0007854636642150581
831,0.0010209545725956561
832,0.0004756754206027836
833,0.0007252579089254143
834,0.013909515924751759
835,0.0004896298632957041
836,0.025658914819359783
837,0.0008311417768709363
838,0.0008071879274211824
839,0.0006083004409447312
840,0.036887794733047485
841,0.0004322772438172252
842,0.00037684597191400826
843,0.0002504877629689872
844,0.003670866833999753
845,0.0008049269672483206
846,0.0005853349575772883
847,0.07562800496816635
848,0.00045269166002981365
849,0.0004913828452117741
850,0.008047045208513737
851,0.8416813015937805
852,0.5973042845726013
853,1.1699756383895874
854,0.7553472518920898
855,0.12612362205982208
856,0.004804910160601139
857,0.011988449841737749
858,0.06945613771677017
859,0.1240932047367096
860,0.00846846867352724
861,0.008143682032823563
862,0.00879761017858982
863,0.01267553586512804
864,0.2653971612453461
865,0.005479639396071434
866,0.11414292454719545
867,0.0074423584155738345
868,0.0235938299447298
869,0.008238726295530796
870,0.012399385683238506
871,0.020656844601035118
872,1.426008224487305
873,0.14103461802005768
874,1.169412612915039
875,0.7599318027496338
876,2.2812633514404297
877,0.1671101450920105
878,0.23585450649261475
879,0.5439997315406799
880,0.8769949078559875
881,0.5596691370010376
882,0.907401978969574
883,0.43054163455963135
884,0.3816688060760498
885,0.4844805896282196
886,0.4677518308162689
887,0.5947906374931335
888,0.604004442691803
889,0.4017933905124664
890,0.4838359653949738
891,0.4284263551235199
892,0.361333966255188
893,0.4741742312908173
894,0.3637736737728119
895,0.3730754852294922
896,0.5727688074111938
897,0.6041514277458191
898,0.3752697706222534
899,0.373196005821228
900,0.2758564054965973
901,0.2629237771034241
902,0.33510446548461914
903,0.4416163265705109
904,0.4428974390029907
905,0.27679869532585144
906,0.2874559164047241
907,0.21998858451843264
908,0.2129768878221512
909,0.21778996288776398
910,0.17863275110721588
911,0.2510750293731689
912,0.2183172106742859
913,0.17196281254291534
914,0.18049947917461395
915,0.2256723195314408
916,0.17950527369976044
917,0.22270451486110687
918,0.0988360047340393
919,0.15680043399333954
920,0.1393909603357315
921,0.07660280913114548
922,0.05767573043704032
923,0.07386072725057602
924,0.07436498254537582
925,0.044157758355140686
926,0.030478566884994507
927,0.014992256648838518
928,0.13973845541477206
929,0.08032231032848358
930,0.038135204464197166
931,0.09529364854097366
932,0.018076075240969658
933,0.021683121100068092
934,0.011376173235476015
935,0.09365638345479964
936,0.004790531471371651
937,0.0054305363446474075
938,0.013442265801131724
939,0.007527611684054136
940,0.3314101994037628
941,0.03215296939015388
942,0.0022063830401748427
943,0.00614129425957799
944,0.0019884773064404726
945,0.005120477173477411
946,0.003842339152470231
947,0.004785861819982529
948,0.01026633009314537
949,0.006124550942331553
950,0.012785119004547596
951,0.04208428785204888
952,0.013496427796781065
953,0.00221130158752203
954,0.0069046481512486935
955,0.011465807445347307
956,0.16077958047389984
957,0.024455508217215538
958,0.0744059756398201
959,0.060813624411821365
960,0.2358721047639847
961,0.07611649483442308
962,0.096126027405262
963,0.0920909345149994
964,0.12660500407218933
965,0.12150877714157104
966,0.1997991651296616
967,0.1376977115869522
968,0.11776915937662125
969,0.0726664587855339
970,0.10242391377687454
971,0.13449983298778534
972,0.19504910707473755
973,0.09390032291412354
974,0.1002831980586052
975,0.19571834802627566
976,0.052697096019983285
977,0.05796800553798676
978,0.09701503068208693
979,0.046508412808179855
980,0.07165689021348952
981,0.04439349099993706
982,0.14684903621673584
983,0.04207258298993112
984,0.04356760159134865
985,0.04822023585438728
986,0.032915350049734116
987,0.04459288343787193
988,0.08075133711099625
989,0.058489922434091575
990,0.06427650898694992
991,0.038294244557619095
992,0.02249830402433872
993,0.03984355926513672
994,0.02429942041635513
995,0.03445035219192505
996,0.05736847594380379
997,0.03124836087226868
998,0.020582230761647224
999,0.0582968033850193
1000,0.023796768859028816
1001,0.01972396858036518
1002,0.045496612787246704
1003,0.0381971150636673
1004,0.013565178029239178
1005,0.029379798099398613
1006,0.01600816287100315
1007,0.0235691349953413
1008,0.04278529062867165
1009,0.17484696209430695
1010,0.015279103070497513
1011,0.014114669524133204
1012,0.02728513814508915
1013,0.0066977646201848975
1014,0.044177409261465066
1015,0.015329028479754925
1016,0.014932082034647463
1017,0.03477078676223755
1018,0.018335090950131416
1019,0.013572544790804386
1020,0.019240915775299072
1021,0.01854570209980011
1022,0.3637091815471649
1023,0.01114510279148817
1024,0.04580064490437508
1025,0.2341537028551101
1026,0.03130824863910675
1027,0.15544915199279785
1028,0.1344011127948761
1029,0.19817395508289332
1030,0.2616484761238098
1031,0.08169741183519362
1032,0.0522959865629673
1033,0.021264174953103062
1034,0.12406933307647705
1035,0.12241459637880325
1036,0.12149596214294435
1037,0.03812552616000176
1038,0.06148491427302361
1039,0.08596495538949966
1040,0.04698240756988525
1041,0.07770694047212601
1042,0.01987657882273197
1043,0.055790305137634284
1044,0.06621439009904861
1045,0.0209632758051157
1046,0.04947485029697418
1047,0.028238480910658836
1048,0.045838996767997735
1049,0.07725435495376587
1050,0.03341146185994148
1051,0.030214076861739162
1052,0.01137854903936386
1053,0.00538301607593894
1054,0.009177557192742823
1055,0.05612403154373169
1056,0.01820020191371441
1057,0.018616944551467896
1058,0.022188665345311158
1059,0.004954779054969549
1060,0.058323409408330924
1061,0.005937966983765364
1062,0.06798404455184938
1063,0.010683530010282992
1064,0.014749196358025076
1065,0.004999002907425165
1066,2.085092544555664
1067,0.008923832327127457
1068,0.015353973023593426
1069,0.1501210778951645
1070,0.058128941804170615
1071,0.03905462473630905
1072,0.02197788655757904
1073,0.2220100611448288
1074,0.04177109897136688
1075,0.03243173286318779
1076,0.04094605892896652
1077,0.01994120515882969
1078,0.04155392572283745
1079,0.09374000877141953
1080,0.06560986489057541
1081,0.10820072144269943
1082,0.03956261277198792
1083,0.0507400743663311
1084,0.07395739108324051
1085,0.0688125342130661
1086,0.04276379570364952
1087,0.18837308883666992
1088,0.10057953745126724
1089,0.4488911330699921
1090,0.11976634711027145
1091,0.004155730362981558
1092,0.07607060670852661
1093,0.011270222254097462
1094,0.11336568742990495
1095,0.01207761187106371
1096,0.004725435748696327
1097,0.012014147825539112
1098,0.041755329817533486
1099,0.0051421518437564364
1100,0.05092726647853851
1101,0.0217448640614748
1102,0.014254053123295309
1103,0.002597935264930129
1104,0.08392681926488876
1105,0.04989351704716682
1106,0.004343492444604635
1107,0.0795346200466156
1108,0.012323797680437565
1109,0.030409254133701324
1110,0.07913490384817122
1111,0.03523924574255943
1112,0.02516678906977177
1113,0.0006935499259270728
1114,0.002819074084982276
1115,0.05903137102723121
1116,0.003017280949279666
1117,0.009724680334329605
1118,0.03823665529489517
1119,0.006252022460103035
1120,0.003046001540496945
1121,0.06951463967561723
1122,0.007342252414673567
1123,0.367586612701416
1124,0.0032449979335069656
1125,0.14831484854221344
1126,0.0048105763271451
1127,0.0046505918726325035
1128,0.0027629639953374863
1129,0.35107672214508057
1130,0.15551282465457916
1131,0.027989037334918976
1132,0.10322505980730057
1133,0.005297992378473282
1134,0.00898232776671648
1135,0.00039397962973453104
1136,0.055121298879385
1137,0.015665596351027492
1138,0.01423996314406395
1139,0.08210432529449463
1140,0.051365938037633896
1141,0.11163624376058576
1142,0.10578963160514833
1143,0.05723390355706215
1144,0.08617046475410461
1145,0.008505807258188725
1146,0.12345629185438155
1147,0.1100594326853752
1148,0.14738501608371735
1149,0.0113105783239007
1150,0.01266323309391737
1151,0.00881295558065176
1152,0.0073539172299206266
1153,0.0027943451423197985
1154,0.008283489383757114
1155,0.04472531378269196
1156,0.013994764536619186
1157,0.003841676050797105
1158,0.0005223922780714929
1159,0.0008076720987446606
1160,0.032555658370256424
1161,0.2888924777507782
1162,0.00052122917259112
1163,0.005075091496109962
1164,0.003036693902686239
1165,0.07680926471948624
1166,0.0008112501818686724
1167,0.010380631312727928
1168,0.2902272641658783
1169,0.013457700610160828
1170,0.0038570417091250415
1171,0.0024960502050817013
1172,0.0004418692842591554
1173,0.09571263939142227
1174,0.0001623985153855756
1175,0.0010022645583376286
1176,0.0027828102465718985
1177,0.0003619816852733493
1178,0.0013192136539146304
1179,0.02117980271577835
1180,0.010463404469192028
1181,0.0887957438826561
1182,0.00030239371699281037
1183,0.015725016593933102
1184,0.0019001347245648503
1185,0.0001257431140402332
1186,0.12380972504615785
1187,0.003005487844347954
1188,0.0009140612673945725
1189,0.0010007843375205994
1190,0.019564423710107803
1191,0.1261182725429535
1192,0.010410560294985771
1193,0.0007154720951803029
1194,0.0011670232051983476
1195,0.000917461235076189
1196,0.00037386908661574125
1197,0.2701888978481293
1198,0.00012048013013554737
1199,0.06837543845176698
1200,0.00035797254531644285
1201,0.0033906137105077505
1202,0.002824142808094621
1203,0.00431665638461709
1204,0.002620337763801217
1205,0.010547161102294922
1206,0.0004583533154800534
1207,0.0012412953656166792
1208,0.0027604789938777685
1209,0.007624711375683545
1210,0.021412231028079987
1211,0.002212849911302328
1212,0.023297658190131187
1213,0.029464997351169583
1214,0.02830751240253448
1215,0.0003136606246698648
1216,0.007008334156125785
1217,0.0014029525918886065
1218,0.14163638651371002
1219,0.00010948096314677967
1220,0.0004573152691591531
1221,0.031150234863162037
1222,0.0014980522682890296
1223,0.0438087172806263
1224,0.002591159660369158
